Tx 0.0367144 1 6 1 39 
Tx 0.0367145 1 2 1 39 
Tx 0.0367146 1 3 1 39 
Tx 0.0367147 1 5 1 39 
Tx 0.0367148 1 4 1 39 
Tx 0.0367149 1 1 1 39 
Tx 0.0429286 1 2 1 15 
Tx 0.0429286 1 3 1 15 
Tx 0.0429286 1 1 1 15 
Tx 0.0479286 1 6 1 15 
Tx 0.0479286 1 5 1 15 
Tx 0.0479286 1 4 1 15 
Tx 0.0479286 1 4 1 15 
Rx 0.176962 1 6 3 1454 1056219
Rx 0.176962 1 6 3 1454 865204
Rx 0.176962 1 6 3 1454 864009
Rx 0.176962 1 6 3 1454 862814
Rx 0.176962 1 6 3 1454 861619
Rx 0.176962 1 6 3 1454 860424
Rx 0.176992 1 4 3 1454 656589
Rx 0.176992 1 4 3 1454 655394
Rx 0.176992 1 4 3 1454 654199
Rx 0.176992 1 4 3 1454 653004
Rx 0.177029 1 4 3 1454 689409
Rx 0.177029 1 4 3 1454 688214
Rx 0.177029 1 4 3 1454 687019
Rx 0.177054 1 3 3 1454 3124619
Rx 0.177054 1 3 3 1454 3123424
Rx 0.177054 1 3 3 1454 3122229
Rx 0.177079 1 6 3 1454 975869
Rx 0.177079 1 6 3 1454 974674
Rx 0.177079 1 6 3 1454 973479
Rx 0.177079 1 6 3 1454 972284
Rx 0.177079 1 6 3 1454 971089
Rx 0.177079 1 6 3 1454 969894
Rx 0.177079 1 6 3 1454 968699
Rx 0.177129 1 4 3 1454 785824
Rx 0.177129 1 4 3 1454 784629
Rx 0.177129 1 4 3 1454 783434
Rx 0.177154 1 3 3 1454 3221034
Rx 0.177154 1 3 3 1454 3219839
Rx 0.177154 1 3 3 1454 3218644
Rx 0.177179 1 6 3 1454 1067504
Rx 0.177179 1 6 3 1454 1066309
Rx 0.177179 1 6 3 1454 1065114
Rx 0.177179 1 6 3 1454 1063919
Rx 0.177179 1 6 3 1454 1062724
Rx 0.177179 1 6 3 1454 869204
Rx 0.177179 1 6 3 1454 868009
Rx 0.177229 1 4 3 1454 882239
Rx 0.177229 1 4 3 1454 881044
Rx 0.177229 1 4 3 1454 879849
Rx 0.177229 1 4 3 1454 878654
Rx 0.177254 1 3 3 1454 3317449
Rx 0.177254 1 3 3 1454 3316254
Rx 0.177254 1 3 3 1454 3315059
Rx 0.177279 1 6 3 1454 966814
Rx 0.177279 1 6 3 1454 965619
Rx 0.177279 1 6 3 1454 964424
Rx 0.177279 1 6 3 1454 963229
Rx 0.177279 1 6 3 1454 962034
Rx 0.177279 1 6 3 1454 960839
Rx 0.177279 1 6 3 1454 959644
Rx 0.177279 1 6 3 1454 958449
Rx 0.177329 1 4 3 1454 977459
Rx 0.177329 1 4 3 1454 976264
Rx 0.177329 1 4 3 1454 975069
Rx 0.177354 1 3 3 1454 3413864
Rx 0.177354 1 3 3 1454 3412669
Rx 0.177354 1 3 3 1454 3411474
Rx 0.177354 1 3 3 1454 3410279
Rx 0.177371 1 6 3 1454 1048934
Rx 0.177371 1 6 3 1454 1047739
Rx 0.177371 1 6 3 1454 1046544
Rx 0.177371 1 6 3 1454 1045349
Rx 0.177442 1 4 3 1454 1086354
Rx 0.177442 1 4 3 1454 1085159
Rx 0.177442 1 4 3 1454 1083964
Rx 0.177442 1 4 3 1454 1027604
Rx 0.177442 1 4 3 1454 1026409
Rx 0.177479 1 3 3 1454 3534044
Rx 0.177479 1 3 3 1454 3532849
Rx 0.177479 1 3 3 1454 3531654
Rx 0.177479 1 3 3 1454 3530459
Rx 0.177542 1 4 3 1454 1125214
Rx 0.177542 1 4 3 1454 1124019
Rx 0.177542 1 4 3 1454 1122824
Rx 0.177542 1 4 3 1454 1121629
Rx 0.177583 1 3 3 1454 3586004
Rx 0.177583 1 3 3 1454 3584809
Rx 0.177583 1 3 3 1454 3583614
Rx 0.177583 1 3 3 1454 3582419
Rx 0.177583 1 3 3 1454 3581224
Rx 0.177583 1 3 3 1454 3580029
Rx 0.177642 1 4 3 1454 1220434
Rx 0.177642 1 4 3 1454 1219239
Rx 0.177642 1 4 3 1454 1218044
Rx 0.177642 1 4 3 1454 1216849
Rx 0.177642 1 4 3 1454 1215654
Rx 0.177679 1 3 3 1454 3674674
Rx 0.177679 1 3 3 1454 3673479
Rx 0.177679 1 3 3 1454 3672284
Rx 0.177679 1 3 3 1454 3671089
Rx 0.177742 1 4 3 1454 1314459
Rx 0.177742 1 4 3 1454 1313264
Rx 0.177742 1 4 3 1454 1312069
Rx 0.177742 1 4 3 1454 1310874
Rx 0.177742 1 4 3 1454 1309679
Rx 0.177779 1 3 3 1454 3769894
Rx 0.177779 1 3 3 1454 3768699
Rx 0.177779 1 3 3 1454 3767504
Rx 0.177779 1 3 3 1454 3766309
Rx 0.177779 1 3 3 1454 3765114
Rx 0.177842 1 4 3 1454 1408484
Rx 0.177842 1 4 3 1454 1407289
Rx 0.177842 1 4 3 1454 1406094
Rx 0.177842 1 4 3 1454 1404899
Rx 0.177842 1 4 3 1454 1403704
Rx 0.177892 1 3 3 1454 3876399
Rx 0.177892 1 3 3 1454 3875204
Rx 0.177892 1 3 3 1454 3874009
Rx 0.177892 1 3 3 1454 3872814
Rx 0.177892 1 3 3 1454 3871619
Rx 0.177892 1 3 3 1454 3870424
Rx 0.177892 1 3 3 1454 3869229
Rx 0.177942 1 4 3 1454 1502509
Rx 0.177942 1 4 3 1454 1501314
Rx 0.177942 1 4 3 1454 1500119
Rx 0.177942 1 4 3 1454 686004
Rx 0.177942 1 4 3 1454 684809
Rx 0.177983 1 6 3 1454 1656634
Rx 0.178042 1 4 3 1454 783614
Rx 0.178042 1 4 3 1454 782419
Rx 0.178042 1 4 3 1454 781224
Rx 0.178042 1 4 3 1454 780029
Rx 0.178083 1 3 3 1454 3944244
Rx 0.178083 1 3 3 1454 3943049
Rx 0.178083 1 3 3 1454 3941854
Rx 0.178083 1 3 3 1454 3940659
Rx 0.178083 1 3 3 1454 3939464
Rx 0.178142 1 4 3 1454 878834
Rx 0.178142 1 4 3 1454 877639
Rx 0.178142 1 4 3 1454 876444
Rx 0.178142 1 4 3 1454 875249
Rx 0.178142 1 4 3 1454 874054
Rx 0.178192 1 3 3 1454 4046589
Rx 0.178192 1 3 3 1454 4045394
Rx 0.178192 1 3 3 1454 4044199
Rx 0.178192 1 3 3 1454 4043004
Rx 0.178192 1 3 3 1454 4041809
Rx 0.178192 1 3 3 1454 4040614
Rx 0.178225 1 4 3 1454 956219
Rx 0.178225 1 4 3 1454 955024
Rx 0.178267 1 3 3 1454 4114459
Rx 0.178267 1 3 3 1454 4113264
Rx 0.178267 1 3 3 1454 4112069
Rx 0.178267 1 3 3 1454 4110874
Rx 0.178267 1 3 3 1454 4109679
Rx 0.178267 1 3 3 1454 4108484
Rx 0.178387 1 3 3 1454 4228089
Rx 0.178387 1 3 3 1454 4226894
Rx 0.178387 1 3 3 1454 4225699
Rx 0.178387 1 3 3 1454 4224504
Rx 0.178387 1 3 3 1454 4223309
Rx 0.178387 1 3 3 1454 4222114
Rx 0.178387 1 3 3 1454 4220919
Rx 0.178387 1 3 3 1454 4219724
Rx 0.178387 1 3 3 1454 4218529
Rx 0.178387 1 3 3 1454 4173364
Rx 0.178487 1 3 3 1454 4272169
Rx 0.178487 1 3 3 1454 4270974
Rx 0.178487 1 3 3 1454 4269779
Rx 0.178487 1 3 3 1454 4268584
Rx 0.178487 1 3 3 1454 4267389
Rx 0.178487 1 3 3 1454 4266194
Rx 0.178487 1 3 3 1454 4264999
Rx 0.178487 1 3 3 1454 4263804
Rx 0.178487 1 3 3 1454 4262609
Rx 0.178487 1 3 3 1454 4261414
Rx 0.178487 1 3 3 1454 4260219
Rx 0.178587 1 3 3 1454 3990164
Rx 0.178587 1 3 3 1454 3988969
Rx 0.178587 1 3 3 1454 3987774
Rx 0.178587 1 3 3 1454 3986579
Rx 0.178587 1 3 3 1454 3985384
Rx 0.178587 1 3 3 1454 3984189
Rx 0.178587 1 3 3 1454 3982994
Rx 0.178587 1 3 3 1454 3981799
Rx 0.178587 1 3 3 1454 3980604
Rx 0.178587 1 3 3 1454 3979409
Rx 0.178587 1 3 3 1454 3978214
Rx 0.178687 1 3 3 1454 4077019
Rx 0.178687 1 3 3 1454 4075824
Rx 0.178687 1 3 3 1454 4074629
Rx 0.178687 1 3 3 1454 4073434
Rx 0.178687 1 3 3 1454 4072239
Rx 0.178687 1 3 3 1454 4071044
Rx 0.178687 1 3 3 1454 4069849
Rx 0.178687 1 3 3 1454 4068654
Rx 0.178687 1 3 3 1454 4067459
Rx 0.178687 1 3 3 1454 4066264
Rx 0.178708 1 4 3 1454 1437189
Rx 0.178796 1 3 3 1454 4173389
Rx 0.178796 1 3 3 1454 4172194
Rx 0.178796 1 3 3 1454 4170999
Rx 0.178796 1 3 3 1454 4169804
Rx 0.178796 1 3 3 1454 4168609
Rx 0.178796 1 3 3 1454 4098484
Rx 0.178796 1 3 3 1454 4097289
Rx 0.178796 1 3 3 1454 4096094
Rx 0.178796 1 3 3 1454 4094899
Rx 0.178796 1 3 3 1454 4093704
Rx 0.178796 1 3 3 1454 4092509
Rx 0.178879 1 3 3 1454 3781844
Rx 0.178879 1 3 3 1454 3780649
Rx 0.178879 1 3 3 1454 3779454
Rx 0.178879 1 3 3 1454 3778259
Rx 0.178879 1 3 3 1454 3777064
Rx 0.178879 1 3 3 1454 3775869
Rx 0.178879 1 3 3 1454 3774674
Rx 0.178879 1 3 3 1454 3773479
Rx 0.178879 1 3 3 1454 3772284
Rx 0.178879 1 3 3 1454 3771089
Rx 0.178892 1 6 3 1454 394324
Rx 0.178892 1 6 3 1454 393129
Rx 0.178892 1 6 3 1454 391934
Rx 0.17905 1 6 3 1454 549139
Rx 0.17905 1 6 3 1454 547944
Rx 0.17905 1 6 3 1454 546749
Rx 0.17905 1 6 3 1454 545554
Rx 0.17905 1 6 3 1454 544359
Rx 0.17905 1 6 3 1454 543164
Rx 0.17905 1 6 3 1454 541969
Rx 0.17905 1 6 3 1454 540774
Rx 0.17905 1 6 3 1454 539579
Rx 0.17905 1 6 3 1454 538384
Rx 0.17905 1 6 3 1454 537189
Rx 0.17905 1 6 3 1454 535994
Rx 0.17905 1 6 3 1454 534799
Rx 0.179096 1 3 3 1454 3986534
Rx 0.179096 1 3 3 1454 3985339
Rx 0.179096 1 3 3 1454 3984144
Rx 0.179096 1 3 3 1454 3982949
Rx 0.179096 1 3 3 1454 3981754
Rx 0.179096 1 3 3 1454 3980559
Rx 0.179146 1 6 3 1454 629444
Rx 0.179146 1 6 3 1454 628249
Rx 0.179146 1 6 3 1454 627054
Rx 0.179146 1 6 3 1454 625859
Rx 0.179146 1 6 3 1454 624664
Rx 0.179146 1 6 3 1454 623469
Rx 0.179146 1 6 3 1454 622274
Rx 0.179146 1 6 3 1454 621079
Rx 0.179146 1 6 3 1454 619884
Rx 0.179146 1 6 3 1454 618689
Rx 0.179146 1 6 3 1454 617494
Rx 0.179146 1 6 3 1454 616299
Rx 0.179187 1 3 3 1454 4071044
Rx 0.179187 1 3 3 1454 4069849
Rx 0.179187 1 3 3 1454 4068654
Rx 0.179187 1 3 3 1454 4067459
Rx 0.179187 1 3 3 1454 4066264
Rx 0.179217 1 6 3 1454 685984
Rx 0.179217 1 6 3 1454 684789
Rx 0.179217 1 6 3 1454 465624
Rx 0.179283 1 3 3 1454 4160909
Rx 0.179283 1 3 3 1454 4159714
Rx 0.179283 1 3 3 1454 4158519
Rx 0.179283 1 3 3 1454 4157324
Rx 0.179283 1 3 3 1454 4156129
Rx 0.179283 1 3 3 1454 4086004
Rx 0.179283 1 3 3 1454 4084809
Rx 0.179283 1 3 3 1454 4083614
Rx 0.179283 1 3 3 1454 4082419
Rx 0.179392 1 3 3 1454 4189544
Rx 0.179392 1 3 3 1454 4188349
Rx 0.179392 1 3 3 1454 4187154
Rx 0.179392 1 3 3 1454 4185959
Rx 0.179392 1 3 3 1454 4184764
Rx 0.179392 1 3 3 1454 4183569
Rx 0.179392 1 3 3 1454 4182374
Rx 0.179392 1 3 3 1454 4181179
Rx 0.179392 1 3 3 1454 4179984
Rx 0.179392 1 3 3 1454 4178789
Rx 0.179392 1 3 3 1454 4177594
Rx 0.179496 1 3 3 1454 4280559
Rx 0.179496 1 3 3 1454 4279364
Rx 0.179496 1 3 3 1454 4278169
Rx 0.179496 1 3 3 1454 4276974
Rx 0.179496 1 3 3 1454 4275779
Rx 0.179496 1 3 3 1454 4274584
Rx 0.179496 1 3 3 1454 4273389
Rx 0.179496 1 3 3 1454 4272194
Rx 0.179496 1 3 3 1454 4270999
Rx 0.179496 1 3 3 1454 4269804
Rx 0.179496 1 3 3 1454 4268609
Rx 0.179587 1 3 3 1454 4359094
Rx 0.179587 1 3 3 1454 4357899
Rx 0.179587 1 3 3 1454 4356704
Rx 0.179587 1 3 3 1454 4355509
Rx 0.179587 1 3 3 1454 4354314
Rx 0.179587 1 3 3 1454 4353119
Rx 0.179587 1 3 3 1454 4351924
Rx 0.179587 1 3 3 1454 4350729
Rx 0.179587 1 3 3 1454 4349534
Rx 0.179587 1 3 3 1454 4348339
Rx 0.179587 1 3 3 1454 4347144
Rx 0.179692 1 3 3 1454 4450109
Rx 0.179692 1 3 3 1454 4448914
Rx 0.179692 1 3 3 1454 4447719
Rx 0.179692 1 3 3 1454 4446524
Rx 0.179692 1 3 3 1454 4445329
Rx 0.179692 1 3 3 1454 4444134
Rx 0.179692 1 3 3 1454 4442939
Rx 0.179692 1 3 3 1454 4441744
Rx 0.179692 1 3 3 1454 4440549
Rx 0.179692 1 3 3 1454 4439354
Rx 0.179692 1 3 3 1454 4438159
Rx 0.179787 1 3 3 1454 4532804
Rx 0.179787 1 3 3 1454 4531609
Rx 0.179787 1 3 3 1454 4530414
Rx 0.179787 1 3 3 1454 4529219
Rx 0.179787 1 3 3 1454 4528024
Rx 0.179787 1 3 3 1454 4526829
Rx 0.179787 1 3 3 1454 4525634
Rx 0.179787 1 3 3 1454 4524439
Rx 0.179787 1 3 3 1454 4490164
Rx 0.179787 1 3 3 1454 4488969
Rx 0.179787 1 3 3 1454 4487774
Rx 0.179887 1 3 3 1454 4586579
Rx 0.179887 1 3 3 1454 4490164
Rx 0.179887 1 3 3 1454 4488969
Rx 0.179887 1 3 3 1454 2290164
Rx 0.179887 1 3 3 1454 2288969
Rx 0.179887 1 3 3 1454 2287774
Rx 0.179887 1 3 3 1454 2286579
Rx 0.179887 1 3 3 1454 2285384
Rx 0.179887 1 3 3 1454 2284189
Rx 0.179887 1 3 3 1454 2282994
Rx 0.179887 1 3 3 1454 2281799
Rx 0.180092 1 3 3 1454 2484764
Rx 0.180092 1 3 3 1454 2483569
Rx 0.180092 1 3 3 1454 2482374
Rx 0.180092 1 3 3 1454 2481179
Rx 0.180092 1 3 3 1454 2479984
Rx 0.180092 1 3 3 1454 2478789
Rx 0.180092 1 3 3 1454 2477594
Rx 0.180092 1 3 3 1454 2476399
Rx 0.180092 1 3 3 1454 2475204
Rx 0.180092 1 3 3 1454 2474009
Rx 0.180092 1 3 3 1454 2472814
Rx 0.180192 1 3 3 1454 2571619
Rx 0.180192 1 3 3 1454 2570424
Rx 0.180192 1 3 3 1454 2569229
Rx 0.180192 1 3 3 1454 2494324
Rx 0.180192 1 3 3 1454 2493129
Rx 0.180192 1 3 3 1454 2491934
Rx 0.180192 1 3 3 1454 2490739
Rx 0.180192 1 3 3 1454 2489544
Rx 0.180192 1 3 3 1454 2488349
Rx 0.180192 1 3 3 1454 2487154
Rx 0.180192 1 3 3 1454 2485959
Rx 0.180296 1 3 3 1454 2588924
Rx 0.180296 1 3 3 1454 2587729
Rx 0.180296 1 3 3 1454 2586534
Rx 0.180296 1 3 3 1454 2585339
Rx 0.180296 1 3 3 1454 2584144
Rx 0.180296 1 3 3 1454 2582949
Rx 0.180296 1 3 3 1454 2581754
Rx 0.180296 1 3 3 1454 2580559
Rx 0.180296 1 3 3 1454 2579364
Rx 0.180296 1 3 3 1454 2578169
Rx 0.180296 1 3 3 1454 2576974
Rx 0.180296 1 3 3 1454 2575779
Rx 0.180392 1 3 3 1454 2670424
Rx 0.180392 1 3 3 1454 2669229
Rx 0.180392 1 3 3 1454 2668034
Rx 0.180392 1 3 3 1454 2666839
Rx 0.180392 1 3 3 1454 2665644
Rx 0.180392 1 3 3 1454 2664449
Rx 0.180392 1 3 3 1454 2594324
Rx 0.180392 1 3 3 1454 2593129
Rx 0.180392 1 3 3 1454 2591934
Rx 0.180392 1 3 3 1454 2590739
Rx 0.180392 1 3 3 1454 2589544
Rx 0.180492 1 3 3 1454 2688349
Rx 0.180492 1 3 3 1454 2687154
Rx 0.180492 1 3 3 1454 2685959
Rx 0.180492 1 3 3 1454 2684764
Rx 0.180492 1 3 3 1454 2683569
Rx 0.180492 1 3 3 1454 2682374
Rx 0.180492 1 3 3 1454 2681179
Rx 0.180492 1 3 3 1454 2679984
Rx 0.180492 1 3 3 1454 2678789
Rx 0.180492 1 3 3 1454 2677594
Rx 0.180492 1 3 3 1454 2676399
Rx 0.180596 1 3 3 1454 2779364
Rx 0.180596 1 3 3 1454 2778169
Rx 0.180596 1 3 3 1454 2776974
Rx 0.180596 1 3 3 1454 2775779
Rx 0.180596 1 3 3 1454 2774584
Rx 0.180596 1 3 3 1454 2773389
Rx 0.180596 1 3 3 1454 2772194
Rx 0.180596 1 3 3 1454 2770999
Rx 0.180596 1 3 3 1454 2769804
Rx 0.180596 1 3 3 1454 2768609
Rx 0.180596 1 3 3 1454 2767414
Rx 0.180596 1 3 3 1454 2766219
Rx 0.180692 1 3 3 1454 2794324
Rx 0.180692 1 3 3 1454 2793129
Rx 0.180692 1 3 3 1454 2791934
Rx 0.180692 1 3 3 1454 2790739
Rx 0.180692 1 3 3 1454 2789544
Rx 0.180692 1 3 3 1454 2788349
Rx 0.180692 1 3 3 1454 2787154
Rx 0.180692 1 3 3 1454 2785959
Rx 0.180692 1 3 3 1454 2784764
Rx 0.180692 1 3 3 1454 2783569
Rx 0.180692 1 3 3 1454 2782374
Rx 0.180787 1 3 3 1454 2877019
Rx 0.180787 1 3 3 1454 2875824
Rx 0.180787 1 3 3 1454 2874629
Rx 0.180787 1 3 3 1454 2873434
Rx 0.180787 1 3 3 1454 2872239
Rx 0.180787 1 3 3 1454 2871044
Rx 0.180787 1 3 3 1454 2869849
Rx 0.180787 1 3 3 1454 2868654
Rx 0.180787 1 3 3 1454 2867459
Rx 0.180787 1 3 3 1454 2866264
Rx 0.180879 1 3 3 1454 2956749
Rx 0.180879 1 3 3 1454 2955554
Rx 0.180879 1 3 3 1454 2954359
Rx 0.180879 1 3 3 1454 2881844
Rx 0.180879 1 3 3 1454 2880649
Rx 0.180879 1 3 3 1454 2879454
Rx 0.180879 1 3 3 1454 2878259
Rx 0.180879 1 3 3 1454 2877064
Rx 0.180879 1 3 3 1454 2875869
Rx 0.180879 1 3 3 1454 2874674
Rx 0.180892 1 6 3 1454 2139309
Rx 0.180892 1 6 3 1454 394324
Rx 0.180892 1 6 3 1454 393129
Rx 0.180892 1 6 3 1454 391934
Rx 0.180946 1 6 3 1454 444979
Rx 0.180946 1 6 3 1454 443784
Rx 0.180946 1 6 3 1454 442589
Rx 0.180946 1 6 3 1454 441394
Rx 0.180946 1 6 3 1454 440199
Rx 0.180946 1 6 3 1454 439004
Rx 0.180946 1 6 3 1454 437809
Rx 0.180946 1 6 3 1454 436614
Rx 0.180946 1 6 3 1454 435419
Rx 0.180946 1 6 3 1454 434224
Rx 0.180946 1 6 3 1454 433029
Rx 0.180946 1 6 3 1454 431834
Rx 0.18105 1 6 3 1454 534799
Rx 0.18105 1 6 3 1454 533604
Rx 0.18105 1 6 3 1454 532409
Rx 0.18105 1 6 3 1454 531214
Rx 0.18105 1 6 3 1454 530019
Rx 0.18105 1 6 3 1454 528824
Rx 0.18105 1 6 3 1454 527629
Rx 0.18105 1 6 3 1454 526434
Rx 0.18105 1 6 3 1454 525239
Rx 0.18105 1 6 3 1454 524044
Rx 0.18105 1 6 3 1454 522849
Rx 0.18105 1 6 3 1454 521654
Rx 0.18105 1 6 3 1454 520459
Rx 0.181092 1 3 3 1454 3085959
Rx 0.181092 1 3 3 1454 3084764
Rx 0.181092 1 3 3 1454 3083569
Rx 0.181092 1 3 3 1454 3082374
Rx 0.181092 1 3 3 1454 3081179
Rx 0.181142 1 3 3 1454 3130064
Rx 0.181142 1 3 3 1454 3128869
Rx 0.181142 1 3 3 1454 3127674
Rx 0.181142 1 3 3 1454 3126479
Rx 0.181142 1 3 3 1454 3125284
Rx 0.181187 1 6 3 1454 656704
Rx 0.181187 1 6 3 1454 655509
Rx 0.181187 1 6 3 1454 654314
Rx 0.181187 1 6 3 1454 653119
Rx 0.181187 1 6 3 1454 490164
Rx 0.181187 1 6 3 1454 488969
Rx 0.181187 1 6 3 1454 487774
Rx 0.181187 1 6 3 1454 486579
Rx 0.181187 1 6 3 1454 485384
Rx 0.181187 1 6 3 1454 484189
Rx 0.181187 1 6 3 1454 482994
Rx 0.181187 1 6 3 1454 481799
Rx 0.181187 1 6 3 1454 480604
Rx 0.181187 1 6 3 1454 479409
Rx 0.181242 1 3 3 1454 3224089
Rx 0.181242 1 3 3 1454 3144404
Rx 0.181242 1 3 3 1454 3143209
Rx 0.181242 1 3 3 1454 3142014
Rx 0.181242 1 3 3 1454 3140819
Rx 0.181283 1 6 3 1454 574054
Rx 0.181283 1 6 3 1454 572859
Rx 0.181283 1 6 3 1454 571664
Rx 0.181283 1 6 3 1454 570469
Rx 0.181283 1 6 3 1454 569274
Rx 0.181283 1 6 3 1454 568079
Rx 0.181283 1 6 3 1454 566884
Rx 0.181283 1 6 3 1454 565689
Rx 0.181283 1 6 3 1454 564494
Rx 0.181283 1 6 3 1454 563299
Rx 0.181283 1 6 3 1454 562104
Rx 0.181283 1 6 3 1454 560909
Rx 0.18135 1 3 3 1454 3247944
Rx 0.18135 1 3 3 1454 3246749
Rx 0.18135 1 3 3 1454 3245554
Rx 0.18135 1 3 3 1454 3244359
Rx 0.18135 1 3 3 1454 3243164
Rx 0.18135 1 3 3 1454 3241969
Rx 0.181392 1 6 3 1454 668034
Rx 0.181392 1 6 3 1454 666839
Rx 0.181392 1 6 3 1454 665644
Rx 0.181392 1 6 3 1454 664449
Rx 0.181392 1 6 3 1454 663254
Rx 0.181392 1 6 3 1454 662059
Rx 0.181392 1 6 3 1454 660864
Rx 0.181392 1 6 3 1454 659669
Rx 0.181392 1 6 3 1454 562634
Rx 0.181392 1 6 3 1454 561439
Rx 0.181392 1 6 3 1454 560244
Rx 0.181392 1 6 3 1454 559049
Rx 0.181442 1 6 3 1454 607934
Rx 0.181442 1 6 3 1454 606739
Rx 0.181442 1 6 3 1454 605544
Rx 0.181442 1 6 3 1454 604349
Rx 0.181442 1 6 3 1454 603154
Rx 0.181442 1 6 3 1454 601959
Rx 0.181442 1 6 3 1454 600764
Rx 0.181442 1 6 3 1454 599569
Rx 0.181442 1 6 3 1454 598374
Rx 0.181442 1 6 3 1454 540774
Rx 0.181442 1 6 3 1454 539579
Rx 0.181492 1 3 3 1454 3382374
Rx 0.181492 1 3 3 1454 3381179
Rx 0.181492 1 3 3 1454 3379984
Rx 0.181492 1 3 3 1454 3378789
Rx 0.181492 1 3 3 1454 3377594
Rx 0.181492 1 3 3 1454 3376399
Rx 0.181542 1 6 3 1454 638384
Rx 0.181542 1 6 3 1454 637189
Rx 0.181542 1 6 3 1454 635994
Rx 0.181542 1 6 3 1454 634799
Rx 0.181542 1 6 3 1454 633604
Rx 0.181542 1 6 3 1454 632409
Rx 0.181542 1 6 3 1454 631214
Rx 0.181542 1 6 3 1454 630019
Rx 0.181542 1 6 3 1454 628824
Rx 0.181542 1 6 3 1454 627629
Rx 0.181542 1 6 3 1454 626434
Rx 0.181583 1 3 3 1454 3466884
Rx 0.181583 1 3 3 1454 3465689
Rx 0.181583 1 3 3 1454 3464494
Rx 0.181583 1 3 3 1454 3463299
Rx 0.181583 1 3 3 1454 3462104
Rx 0.181633 1 6 3 1454 636084
Rx 0.181633 1 6 3 1454 634889
Rx 0.181633 1 6 3 1454 633694
Rx 0.181633 1 6 3 1454 632499
Rx 0.181633 1 6 3 1454 631304
Rx 0.181633 1 6 3 1454 630109
Rx 0.181633 1 6 3 1454 628914
Rx 0.181633 1 6 3 1454 627719
Rx 0.181633 1 6 3 1454 626524
Rx 0.181662 1 4 3 1454 377684
Rx 0.181662 1 4 3 1454 376489
Rx 0.181662 1 4 3 1454 375294
Rx 0.181692 1 3 3 1454 3569229
Rx 0.181692 1 3 3 1454 3398484
Rx 0.181692 1 3 3 1454 3397289
Rx 0.181692 1 3 3 1454 3396094
Rx 0.181729 1 4 3 1454 440819
Rx 0.181729 1 4 3 1454 439624
Rx 0.181729 1 4 3 1454 438429
Rx 0.181754 1 3 3 1454 3457459
Rx 0.181754 1 3 3 1454 3456264
Rx 0.181754 1 3 3 1454 3455069
Rx 0.181779 1 6 3 1454 771089
Rx 0.181779 1 6 3 1454 769894
Rx 0.181779 1 6 3 1454 768699
Rx 0.181779 1 6 3 1454 767504
Rx 0.181779 1 6 3 1454 672814
Rx 0.181779 1 6 3 1454 671619
Rx 0.181779 1 6 3 1454 670424
Rx 0.181829 1 4 3 1454 537234
Rx 0.181829 1 4 3 1454 536039
Rx 0.181829 1 4 3 1454 534844
Rx 0.181829 1 4 3 1454 533649
Rx 0.181854 1 3 3 1454 3553874
Rx 0.181854 1 3 3 1454 3552679
Rx 0.181854 1 3 3 1454 3551484
Rx 0.181933 1 4 3 1454 636614
Rx 0.181933 1 4 3 1454 635419
Rx 0.181933 1 4 3 1454 634224
Rx 0.181992 1 6 3 1454 881709
Rx 0.181992 1 6 3 1454 880514
Rx 0.181992 1 6 3 1454 879319
Rx 0.181992 1 6 3 1454 878124
Rx 0.181992 1 6 3 1454 876929
Rx 0.181992 1 6 3 1454 799634
Rx 0.181992 1 6 3 1454 798439
Rx 0.181992 1 6 3 1454 797244
Rx 0.181992 1 6 3 1454 796049
Rx 0.182029 1 4 3 1454 728869
Rx 0.182029 1 4 3 1454 727674
Rx 0.182029 1 4 3 1454 726479
Rx 0.182054 1 3 3 1454 3750289
Rx 0.182054 1 3 3 1454 3749094
Rx 0.182054 1 3 3 1454 3747899
Rx 0.182054 1 3 3 1454 3746704
Rx 0.182079 1 6 3 1454 882374
Rx 0.182079 1 6 3 1454 881179
Rx 0.182079 1 6 3 1454 879984
Rx 0.182079 1 6 3 1454 878789
Rx 0.182079 1 6 3 1454 770424
Rx 0.182079 1 6 3 1454 769229
Rx 0.182079 1 6 3 1454 768034
Rx 0.182129 1 4 3 1454 825284
Rx 0.182129 1 4 3 1454 824089
Rx 0.182129 1 4 3 1454 822894
Rx 0.182129 1 4 3 1454 821699
Rx 0.182154 1 3 3 1454 3845509
Rx 0.182154 1 3 3 1454 3844314
Rx 0.182154 1 3 3 1454 3843119
Rx 0.182179 1 6 3 1454 866839
Rx 0.182179 1 6 3 1454 865644
Rx 0.182179 1 6 3 1454 864449
Rx 0.182179 1 6 3 1454 863254
Rx 0.182179 1 6 3 1454 862059
Rx 0.182179 1 6 3 1454 860864
Rx 0.182179 1 6 3 1454 788304
Rx 0.182233 1 4 3 1454 856884
Rx 0.182233 1 4 3 1454 855689
Rx 0.182233 1 4 3 1454 854494
Rx 0.182262 1 3 3 1454 3950244
Rx 0.182262 1 3 3 1454 3949049
Rx 0.182262 1 3 3 1454 3947854
Rx 0.182262 1 3 3 1454 3946659
Rx 0.182292 1 6 3 1454 899589
Rx 0.182292 1 6 3 1454 898394
Rx 0.182292 1 6 3 1454 897199
Rx 0.182292 1 6 3 1454 896004
Rx 0.182292 1 6 3 1454 894809
Rx 0.182292 1 6 3 1454 893614
